landmark_id,city_id,name,kind,lat,lng,description
lmk_0195,cty_d4f5e3a5,Tirupati Central Bus & Metro Terminus,transit_hub,13.636331,79.411348,High-frequency transport exchange connecting the district.
lmk_0196,cty_d4f5e3a5,Tirupati Riverfront / Lake Promenade,attraction,13.6287,79.432155,Picturesque waterside promenade with panoramic city vistas.
lmk_0197,cty_ab50efee,Kolkata Central Railway Station,transit_hub,22.577733,88.369405,Main intercity transit and rail junction serving Kolkata.
lmk_0198,cty_ab50efee,Kolkata Old Town Heritage Market,bazaar,22.56883,88.368027,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0199,cty_ab50efee,Kolkata Botanical Garden & Civic Park,park,22.566287,88.357009,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0200,cty_ab50efee,Kolkata Central Bus & Metro Terminus,transit_hub,22.580277,88.35563,High-frequency transport exchange connecting the district.
lmk_0201,cty_ab50efee,Kolkata Riverfront / Lake Promenade,attraction,22.572645,88.37753,Picturesque waterside promenade with panoramic city vistas.
lmk_0202,cty_c43cfa94,Darjeeling Central Railway Station,transit_hub,27.041094,88.268387,Main intercity transit and rail junction serving Darjeeling.
lmk_0203,cty_c43cfa94,Darjeeling Old Town Heritage Market,bazaar,27.032191,88.266958,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0204,cty_c43cfa94,Darjeeling Botanical Garden & Civic Park,park,27.029648,88.255536,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0205,cty_c43cfa94,Darjeeling Central Bus & Metro Terminus,transit_hub,27.043638,88.254107,High-frequency transport exchange connecting the district.
lmk_0206,cty_c43cfa94,Darjeeling Riverfront / Lake Promenade,attraction,27.036006,88.27681,Picturesque waterside promenade with panoramic city vistas.
lmk_0207,cty_b6ccbb3b,Puri Central Railway Station,transit_hub,19.818487,85.836608,Main intercity transit and rail junction serving Puri.
lmk_0208,cty_b6ccbb3b,Puri Old Town Heritage Market,bazaar,19.809584,85.835255,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0209,cty_b6ccbb3b,Puri Botanical Garden & Civic Park,park,19.807041,85.824441,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0210,cty_b6ccbb3b,Puri Central Bus & Metro Terminus,transit_hub,19.821031,85.823088,High-frequency transport exchange connecting the district.
lmk_0211,cty_b6ccbb3b,Puri Riverfront / Lake Promenade,attraction,19.8134,85.844583,Picturesque waterside promenade with panoramic city vistas.
lmk_0212,cty_7be8559f,Bhubaneswar Central Railway Station,transit_hub,20.301146,85.829963,Main intercity transit and rail junction serving Bhubaneswar.
lmk_0213,cty_7be8559f,Bhubaneswar Old Town Heritage Market,bazaar,20.292243,85.828607,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0214,cty_7be8559f,Bhubaneswar Botanical Garden & Civic Park,park,20.2897,85.817759,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0215,cty_7be8559f,Bhubaneswar Central Bus & Metro Terminus,transit_hub,20.30369,85.816402,High-frequency transport exchange connecting the district.
lmk_0216,cty_7be8559f,Bhubaneswar Riverfront / Lake Promenade,attraction,20.296058,85.837963,Picturesque waterside promenade with panoramic city vistas.
lmk_0217,cty_cf1c6ac5,Guwahati Central Railway Station,transit_hub,26.149605,91.741904,Main intercity transit and rail junction serving Guwahati.
lmk_0218,cty_cf1c6ac5,Guwahati Old Town Heritage Market,bazaar,26.140702,91.740487,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0219,cty_cf1c6ac5,Guwahati Botanical Garden & Civic Park,park,26.138159,91.729153,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0220,cty_cf1c6ac5,Guwahati Central Bus & Metro Terminus,transit_hub,26.152149,91.727736,High-frequency transport exchange connecting the district.
lmk_0221,cty_cf1c6ac5,Guwahati Riverfront / Lake Promenade,attraction,26.144517,91.750263,Picturesque waterside promenade with panoramic city vistas.
lmk_0222,cty_590d4b7b,Shillong Central Railway Station,transit_hub,25.58386,91.898894,Main intercity transit and rail junction serving Shillong.
lmk_0223,cty_590d4b7b,Shillong Old Town Heritage Market,bazaar,25.574957,91.897484,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0224,cty_590d4b7b,Shillong Botanical Garden & Civic Park,park,25.572414,91.886204,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0225,cty_590d4b7b,Shillong Central Bus & Metro Terminus,transit_hub,25.586404,91.884793,High-frequency transport exchange connecting the district.
lmk_0226,cty_590d4b7b,Shillong Riverfront / Lake Promenade,attraction,25.578772,91.907213,Picturesque waterside promenade with panoramic city vistas.
lmk_0227,cty_ccb4fb74,Gangtok Central Railway Station,transit_hub,27.344023,88.612234,Main intercity transit and rail junction serving Gangtok.
lmk_0228,cty_ccb4fb74,Gangtok Old Town Heritage Market,bazaar,27.33512,88.610802,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0229,cty_ccb4fb74,Gangtok Botanical Garden & Civic Park,park,27.332577,88.599349,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0230,cty_ccb4fb74,Gangtok Central Bus & Metro Terminus,transit_hub,27.346567,88.597916,High-frequency transport exchange connecting the district.
lmk_0231,cty_ccb4fb74,Gangtok Riverfront / Lake Promenade,attraction,27.338935,88.620681,Picturesque waterside promenade with panoramic city vistas.
lmk_0232,cty_a50bc5dd,Colombo Central Railway Station,transit_hub,6.932166,79.866369,Main intercity transit and rail junction serving Colombo.
lmk_0233,cty_a50bc5dd,Colombo Old Town Heritage Market,bazaar,6.923263,79.865088,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0234,cty_a50bc5dd,Colombo Botanical Garden & Civic Park,park,6.92072,79.854838,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0235,cty_a50bc5dd,Colombo Central Bus & Metro Terminus,transit_hub,6.93471,79.853557,High-frequency transport exchange connecting the district.
lmk_0236,cty_a50bc5dd,Colombo Riverfront / Lake Promenade,attraction,6.927079,79.873927,Picturesque waterside promenade with panoramic city vistas.
lmk_0237,cty_009c9fd2,Kandy Central Railway Station,transit_hub,7.295659,80.638857,Main intercity transit and rail junction serving Kandy.
lmk_0238,cty_009c9fd2,Kandy Old Town Heritage Market,bazaar,7.286756,80.637575,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0239,cty_009c9fd2,Kandy Botanical Garden & Civic Park,park,7.284213,80.627317,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0240,cty_009c9fd2,Kandy Central Bus & Metro Terminus,transit_hub,7.298203,80.626035,High-frequency transport exchange connecting the district.
lmk_0241,cty_009c9fd2,Kandy Riverfront / Lake Promenade,attraction,7.290572,80.646421,Picturesque waterside promenade with panoramic city vistas.
lmk_0242,cty_c0f2d9de,Kathmandu Central Railway Station,transit_hub,27.722332,85.329707,Main intercity transit and rail junction serving Kathmandu.
lmk_0243,cty_c0f2d9de,Kathmandu Old Town Heritage Market,bazaar,27.713429,85.32827,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0244,cty_c0f2d9de,Kathmandu Botanical Garden & Civic Park,park,27.710886,85.316777,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0245,cty_c0f2d9de,Kathmandu Central Bus & Metro Terminus,transit_hub,27.724876,85.315339,High-frequency transport exchange connecting the district.
lmk_0246,cty_c0f2d9de,Kathmandu Riverfront / Lake Promenade,attraction,27.717244,85.338182,Picturesque waterside promenade with panoramic city vistas.
lmk_0247,cty_95d040d8,Pokhara Central Railway Station,transit_hub,28.21467,83.99134,Main intercity transit and rail junction serving Pokhara.
lmk_0248,cty_95d040d8,Pokhara Old Town Heritage Market,bazaar,28.205767,83.989897,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0249,cty_95d040d8,Pokhara Botanical Garden & Civic Park,park,28.203224,83.978351,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0250,cty_95d040d8,Pokhara Central Bus & Metro Terminus,transit_hub,28.217214,83.976907,High-frequency transport exchange connecting the district.
lmk_0251,cty_95d040d8,Pokhara Riverfront / Lake Promenade,attraction,28.209582,83.999855,Picturesque waterside promenade with panoramic city vistas.
lmk_0252,cty_79cbc59b,Thimphu Central Railway Station,transit_hub,27.477879,89.64502,Main intercity transit and rail junction serving Thimphu.
lmk_0253,cty_79cbc59b,Thimphu Old Town Heritage Market,bazaar,27.468976,89.643586,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0254,cty_79cbc59b,Thimphu Botanical Garden & Civic Park,park,27.466433,89.632119,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0255,cty_79cbc59b,Thimphu Central Bus & Metro Terminus,transit_hub,27.480423,89.630684,High-frequency transport exchange connecting the district.
lmk_0256,cty_79cbc59b,Thimphu Riverfront / Lake Promenade,attraction,27.472791,89.653477,Picturesque waterside promenade with panoramic city vistas.
lmk_0257,cty_9aa02925,Male Central Railway Station,transit_hub,4.180583,73.514448,Main intercity transit and rail junction serving Male.
lmk_0258,cty_9aa02925,Male Old Town Heritage Market,bazaar,4.17168,73.513173,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0259,cty_9aa02925,Male Botanical Garden & Civic Park,park,4.169137,73.502971,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0260,cty_9aa02925,Male Central Bus & Metro Terminus,transit_hub,4.183127,73.501696,High-frequency transport exchange connecting the district.
lmk_0261,cty_9aa02925,Male Riverfront / Lake Promenade,attraction,4.175496,73.521971,Picturesque waterside promenade with panoramic city vistas.
lmk_0262,cty_7b89639e,Dubai Central Railway Station,transit_hub,25.209936,55.276406,Main intercity transit and rail junction serving Dubai.
lmk_0263,cty_7b89639e,Dubai Old Town Heritage Market,bazaar,25.201033,55.275,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0264,cty_7b89639e,Dubai Botanical Garden & Civic Park,park,25.19849,55.263755,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0265,cty_7b89639e,Dubai Central Bus & Metro Terminus,transit_hub,25.21248,55.262348,High-frequency transport exchange connecting the district.
lmk_0266,cty_7b89639e,Dubai Riverfront / Lake Promenade,attraction,25.204848,55.284698,Picturesque waterside promenade with panoramic city vistas.
lmk_0267,cty_1ced6ede,Abu Dhabi Central Railway Station,transit_hub,24.458971,54.382932,Main intercity transit and rail junction serving Abu Dhabi.
lmk_0268,cty_1ced6ede,Abu Dhabi Old Town Heritage Market,bazaar,24.450068,54.381534,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0269,cty_1ced6ede,Abu Dhabi Botanical Garden & Civic Park,park,24.447525,54.370358,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0270,cty_1ced6ede,Abu Dhabi Central Bus & Metro Terminus,transit_hub,24.461515,54.368959,High-frequency transport exchange connecting the district.
lmk_0271,cty_1ced6ede,Abu Dhabi Riverfront / Lake Promenade,attraction,24.453883,54.391174,Picturesque waterside promenade with panoramic city vistas.
lmk_0272,cty_6320eea9,Doha Central Railway Station,transit_hub,25.290534,51.536667,Main intercity transit and rail junction serving Doha.
lmk_0273,cty_6320eea9,Doha Old Town Heritage Market,bazaar,25.281631,51.53526,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0274,cty_6320eea9,Doha Botanical Garden & Civic Park,park,25.279088,51.524007,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0275,cty_6320eea9,Doha Central Bus & Metro Terminus,transit_hub,25.293078,51.5226,High-frequency transport exchange connecting the district.
lmk_0276,cty_6320eea9,Doha Riverfront / Lake Promenade,attraction,25.285446,51.544965,Picturesque waterside promenade with panoramic city vistas.
lmk_0277,cty_905fd8a1,Singapore Central Railway Station,transit_hub,1.35717,103.824925,Main intercity transit and rail junction serving Singapore.
lmk_0278,cty_905fd8a1,Singapore Old Town Heritage Market,bazaar,1.348267,103.823653,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0279,cty_905fd8a1,Singapore Botanical Garden & Civic Park,park,1.345724,103.813475,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0280,cty_905fd8a1,Singapore Central Bus & Metro Terminus,transit_hub,1.359714,103.812203,High-frequency transport exchange connecting the district.
lmk_0281,cty_905fd8a1,Singapore Riverfront / Lake Promenade,attraction,1.352083,103.83243,Picturesque waterside promenade with panoramic city vistas.
lmk_0282,cty_a5f16904,Bangkok Central Railway Station,transit_hub,13.761418,100.507003,Main intercity transit and rail junction serving Bangkok.
lmk_0283,cty_a5f16904,Bangkok Old Town Heritage Market,bazaar,13.752515,100.505693,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0284,cty_a5f16904,Bangkok Botanical Garden & Civic Park,park,13.749972,100.495218,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0285,cty_a5f16904,Bangkok Central Bus & Metro Terminus,transit_hub,13.763962,100.493908,High-frequency transport exchange connecting the district.
lmk_0286,cty_a5f16904,Bangkok Riverfront / Lake Promenade,attraction,13.756331,100.514727,Picturesque waterside promenade with panoramic city vistas.
lmk_0287,cty_c9f34ba7,Kuala Lumpur Central Railway Station,transit_hub,3.14409,101.69195,Main intercity transit and rail junction serving Kuala Lumpur.
lmk_0288,cty_c9f34ba7,Kuala Lumpur Old Town Heritage Market,bazaar,3.135187,101.690676,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0289,cty_c9f34ba7,Kuala Lumpur Botanical Garden & Civic Park,park,3.132644,101.680486,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0290,cty_c9f34ba7,Kuala Lumpur Central Bus & Metro Terminus,transit_hub,3.146634,101.679212,High-frequency transport exchange connecting the district.
lmk_0291,cty_c9f34ba7,Kuala Lumpur Riverfront / Lake Promenade,attraction,3.139003,101.699464,Picturesque waterside promenade with panoramic city vistas.
lmk_0292,cty_36afaa5c,Bali Central Railway Station,transit_hub,-8.404431,115.194062,Main intercity transit and rail junction serving Bali.
lmk_0293,cty_36afaa5c,Bali Old Town Heritage Market,bazaar,-8.413333,115.192776,Vibrant historic bazaar specializing in regional handicrafts and local spices.
lmk_0294,cty_36afaa5c,Bali Botanical Garden & Civic Park,park,-8.415877,115.182491,Lush urban green space featuring tranquil walking trails and pavilions.
lmk_0295,cty_36afaa5c,Bali Central Bus & Metro Terminus,transit_hub,-8.401887,115.181205,High-frequency transport exchange connecting the district.
lmk_0296,cty_36afaa5c,Bali Riverfront / Lake Promenade,attraction,-8.409518,115.201646,Picturesque waterside promenade with panoramic city vistas.
lmk_0297,cty_51a149b7,Kyoto Central Railway Station,transit_hub,35.016723,135.774241,Main intercity transit and rail junction serving Kyoto.
lmk_0298,cty_51a149b7,Kyoto Old Town Heritage Market,bazaar,35.00782,135.772687,Vibrant historic bazaar specializing in regional handicrafts and local spices.
